species,longitude,latitude
Lindera_neesiana,98.75 ,24.93 
Lindera_neesiana,98.74 ,24.95 
Lindera_neesiana,98.80 ,25.30 
Lindera_neesiana,98.36 ,27.73 
Lindera_neesiana,98.76 ,24.83 
Lindera_neesiana,98.77 ,24.83 
Lindera_neesiana,98.75 ,24.95 
Lindera_neesiana,118.18 ,29.79 
Lindera_neesiana,98.35 ,27.71 
Lindera_neesiana,98.35 ,27.69 
Lindera_neesiana,98.29 ,27.70 
Lindera_neesiana,98.34 ,27.88 
Lindera_neesiana,98.35 ,27.74 
Lindera_neesiana,98.39 ,27.73 
Lindera_neesiana,98.35 ,27.74 
Lindera_neesiana,98.35 ,27.75 
Lindera_neesiana,98.33 ,27.77 
Lindera_neesiana,114.68 ,27.81 
Lindera_neesiana,115.88 ,31.68 
Lindera_neesiana,115.99 ,29.67 
Lindera_neesiana,95.77 ,29.86 
Lindera_neesiana,110.60 ,26.01 
Lindera_neesiana,98.67 ,27.74 
Lindera_neesiana,110.59 ,25.60 
Lindera_neesiana,112.73 ,27.24 
Lindera_neesiana,108.40 ,28.00 
Lindera_neesiana,115.82 ,29.12 
Lindera_neesiana,114.41 ,29.01 
Lindera_neesiana,119.37 ,30.20 
Lindera_neesiana,117.72 ,29.85 
Lindera_neesiana,120.98 ,29.15 
Lindera_neesiana,117.49 ,30.66 
Lindera_neesiana,118.41 ,30.69 
Lindera_neesiana,117.93 ,30.62 
Lindera_neesiana,110.86 ,26.43 
Lindera_neesiana,114.37 ,28.52 
Lindera_neesiana,108.31 ,33.31 
Lindera_neesiana,109.20 ,28.15 
Lindera_neesiana,118.88 ,29.58 
Lindera_neesiana,108.12 ,28.26 
Lindera_neesiana,108.63 ,31.82 
Lindera_neesiana,109.44 ,29.46 
Lindera_neesiana,109.63 ,31.37 
Lindera_neesiana,110.34 ,31.04 
Lindera_neesiana,107.10 ,29.16 
Lindera_neesiana,118.25 ,29.96 
Lindera_neesiana,107.55 ,33.22 
Lindera_neesiana,108.94 ,30.29 
Lindera_neesiana,112.81 ,27.22 
Lindera_neesiana,116.00 ,29.61 
Lindera_neesiana,98.69 ,24.59 
Lindera_neesiana,110.85 ,30.47 
Lindera_neesiana,99.93 ,24.58 
Lindera_neesiana,100.09 ,23.88 
Lindera_neesiana,114.96 ,29.33 
Lindera_neesiana,118.14 ,30.27 
Lindera_neesiana,116.36 ,34.43 
Lindera_neesiana,98.25 ,25.50 
Lindera_neesiana,116.08 ,31.00 
Lindera_neesiana,110.13 ,26.07 
Lindera_obtusiloba,116.45 ,36.29 
Lindera_obtusiloba,117.78 ,27.86 
Lindera_obtusiloba,106.86 ,34.89 
Lindera_obtusiloba,118.16 ,30.06 
Lindera_obtusiloba,116.00 ,29.55 
Lindera_obtusiloba,116.01 ,29.55 
Lindera_obtusiloba,106.47 ,32.62 
Lindera_obtusiloba,106.80 ,32.67 
Lindera_obtusiloba,105.85 ,33.21 
Lindera_obtusiloba,106.28 ,33.66 
Lindera_obtusiloba,105.08 ,32.82 
Lindera_obtusiloba,108.85 ,33.77 
Lindera_obtusiloba,119.23 ,34.60 
Lindera_obtusiloba,108.58 ,33.79 
Lindera_obtusiloba,107.74 ,34.11 
Lindera_obtusiloba,110.92 ,31.08 
Lindera_obtusiloba,109.10 ,31.78 
Lindera_obtusiloba,108.52 ,31.88 
Lindera_obtusiloba,108.80 ,32.02 
Lindera_obtusiloba,118.16 ,30.08 
Lindera_obtusiloba,107.72 ,34.10 
Lindera_obtusiloba,105.87 ,32.98 
Lindera_obtusiloba,111.85 ,33.69 
Lindera_obtusiloba,111.39 ,33.91 
Lindera_obtusiloba,101.88 ,29.60 
Lindera_obtusiloba,109.01 ,32.22 
Lindera_obtusiloba,115.95 ,29.53 
Lindera_obtusiloba,116.00 ,29.66 
Lindera_obtusiloba,110.49 ,34.42 
Lindera_obtusiloba,110.85 ,34.17 
Lindera_obtusiloba,111.42 ,34.14 
Lindera_obtusiloba,104.72 ,32.51 
Lindera_obtusiloba,108.84 ,32.06 
Lindera_obtusiloba,115.10 ,29.26 
Lindera_obtusiloba,95.77 ,29.86 
Lindera_obtusiloba,114.96 ,28.96 
Lindera_obtusiloba,110.80 ,31.04 
Lindera_obtusiloba,112.27 ,35.20 
Lindera_obtusiloba,118.41 ,29.86 
Lindera_obtusiloba,113.32 ,33.74 
Lindera_obtusiloba,107.15 ,28.95 
Lindera_obtusiloba,103.37 ,29.91 
Lindera_obtusiloba,110.63 ,31.56 
Lindera_obtusiloba,110.72 ,31.57 
Lindera_obtusiloba,110.68 ,31.61 
Lindera_obtusiloba,115.83 ,29.64 
Lindera_obtusiloba,109.24 ,32.18 
Lindera_obtusiloba,110.35 ,30.19 
Lindera_obtusiloba,114.54 ,29.03 
Lindera_obtusiloba,115.77 ,31.15 
Lindera_obtusiloba,85.98 ,28.16 
Lindera_obtusiloba,109.81 ,29.68 
Lindera_obtusiloba,119.68 ,30.64 
Lindera_obtusiloba,104.55 ,33.90 
Lindera_obtusiloba,101.97 ,30.04 
Lindera_obtusiloba,103.48 ,28.36 
Lindera_obtusiloba,103.57 ,28.27 
Lindera_obtusiloba,110.71 ,32.44 
Lindera_obtusiloba,110.19 ,28.80 
Lindera_obtusiloba,108.39 ,30.24 
Lindera_obtusiloba,105.49 ,29.22 
Lindera_obtusiloba,109.75 ,30.03 
Lindera_obtusiloba,110.20 ,30.09 
Lindera_obtusiloba,110.03 ,29.89 
Lindera_obtusiloba,110.20 ,30.04 
Lindera_obtusiloba,108.71 ,27.90 
Lindera_obtusiloba,109.36 ,32.39 
Lindera_obtusiloba,103.62 ,31.00 
Lindera_obtusiloba,119.43 ,30.42 
Lindera_obtusiloba,94.37 ,29.78 
Lindera_obtusiloba,111.04 ,30.17 
Lindera_obtusiloba,110.85 ,31.89 
Lindera_obtusiloba,110.72 ,32.47 
Lindera_obtusiloba,123.28 ,40.29 
Lindera_obtusiloba,111.47 ,33.31 
Lindera_obtusiloba,112.94 ,31.53 
Lindera_obtusiloba,111.82 ,32.33 
Lindera_obtusiloba,111.26 ,31.88 
Lindera_obtusiloba,111.65 ,34.39 
Lindera_obtusiloba,111.61 ,33.79 
Lindera_obtusiloba,111.04 ,34.06 
Lindera_obtusiloba,110.87 ,33.78 
Lindera_obtusiloba,109.49 ,29.99 
Lindera_obtusiloba,88.91 ,27.49 
Lindera_obtusiloba,115.77 ,31.16 
Lindera_obtusiloba,109.85 ,28.98 
Lindera_obtusiloba,115.40 ,31.80 
Lindera_obtusiloba,110.85 ,26.44 
Lindera_obtusiloba,111.13 ,31.29 
Lindera_obtusiloba,95.33 ,29.33 
Lindera_obtusiloba,112.08 ,34.14 
Lindera_obtusiloba,111.64 ,33.76 
Lindera_obtusiloba,95.13 ,29.37 
Lindera_obtusiloba,97.02 ,28.50 
Lindera_obtusiloba,97.47 ,28.67 
Lindera_obtusiloba,108.31 ,33.31 
Lindera_obtusiloba,107.67 ,34.51 
Lindera_obtusiloba,102.09 ,29.60 
Lindera_obtusiloba,102.26 ,29.75 
Lindera_obtusiloba,102.23 ,29.92 
Lindera_obtusiloba,98.34 ,27.91 
Lindera_obtusiloba,122.96 ,39.68 
Lindera_obtusiloba,110.43 ,31.67 
Lindera_obtusiloba,114.26 ,30.55 
Lindera_obtusiloba,118.19 ,30.12 
Lindera_obtusiloba,99.03 ,27.82 
Lindera_obtusiloba,99.29 ,27.18 
Lindera_obtusiloba,99.17 ,27.10 
Lindera_obtusiloba,118.95 ,29.80 
Lindera_obtusiloba,111.37 ,29.59 
Lindera_obtusiloba,110.91 ,30.04 
Lindera_obtusiloba,110.69 ,34.70 
Lindera_obtusiloba,107.70 ,34.08 
Lindera_obtusiloba,85.98 ,27.99 
Lindera_obtusiloba,118.36 ,28.94 
Lindera_obtusiloba,117.71 ,29.86 
Lindera_obtusiloba,118.15 ,30.10 
Lindera_obtusiloba,118.14 ,30.28 
Lindera_obtusiloba,101.96 ,30.00 
Lindera_obtusiloba,109.13 ,30.03 
Lindera_obtusiloba,111.02 ,30.15 
Lindera_obtusiloba,107.90 ,34.08 
Lindera_obtusiloba,98.42 ,27.72 
Lindera_obtusiloba,98.47 ,27.70 
Lindera_obtusiloba,98.57 ,27.72 
Lindera_obtusiloba,110.80 ,30.12 
Lindera_obtusiloba,96.73 ,28.77 
Lindera_obtusiloba,111.01 ,26.37 
Lindera_obtusiloba,108.38 ,30.25 
Lindera_obtusiloba,95.76 ,29.86 
Lindera_obtusiloba,101.48 ,26.24 
Lindera_obtusiloba,102.81 ,30.37 
Lindera_obtusiloba,108.45 ,33.43 
Lindera_obtusiloba,104.53 ,32.26 
Lindera_obtusiloba,103.64 ,28.49 
Lindera_obtusiloba,105.09 ,31.38 
Lindera_obtusiloba,107.39 ,32.34 
Lindera_obtusiloba,108.34 ,31.81 
Lindera_obtusiloba,106.57 ,32.45 
Lindera_obtusiloba,109.97 ,34.30 
Lindera_obtusiloba,120.46 ,36.11 
Lindera_obtusiloba,110.15 ,31.09 
Lindera_obtusiloba,110.33 ,31.12 
Lindera_obtusiloba,96.48 ,30.92 
Lindera_obtusiloba,106.96 ,32.81 
Lindera_obtusiloba,110.16 ,29.40 
Lindera_obtusiloba,110.36 ,31.43 
Lindera_obtusiloba,110.36 ,31.43 
Lindera_obtusiloba,109.97 ,31.49 
Lindera_obtusiloba,110.61 ,31.69 
Lindera_obtusiloba,110.67 ,31.75 
Lindera_obtusiloba,110.50 ,31.80 
Lindera_obtusiloba,110.61 ,31.66 
Lindera_obtusiloba,110.47 ,31.53 
Lindera_obtusiloba,110.30 ,31.61 
Lindera_obtusiloba,105.70 ,28.04 
Lindera_obtusiloba,109.49 ,30.50 
Lindera_obtusiloba,110.34 ,31.60 
Lindera_obtusiloba,111.01 ,33.41 
Lindera_obtusiloba,110.09 ,29.79 
Lindera_obtusiloba,116.42 ,29.32 
Lindera_obtusiloba,95.07 ,28.60 
Lindera_obtusiloba,94.21 ,29.22 
Lindera_obtusiloba,111.01 ,32.41 
Lindera_obtusiloba,91.96 ,28.00 
Lindera_obtusiloba,118.00 ,30.13 
Lindera_obtusiloba,101.75 ,29.95 
Lindera_obtusiloba,108.99 ,33.54 
Lindera_obtusiloba,109.15 ,33.43 
Lindera_obtusiloba,108.65 ,31.46 
Lindera_obtusiloba,109.11 ,31.53 
Lindera_obtusiloba,96.70 ,28.85 
Lindera_obtusiloba,103.89 ,27.75 
Lindera_obtusiloba,102.07 ,24.87 
Lindera_obtusiloba,94.78 ,29.96 
Lindera_obtusiloba,104.52 ,32.40 
Lindera_obtusiloba,107.61 ,32.81 
Lindera_obtusiloba,108.90 ,32.31 
Lindera_obtusiloba,107.75 ,34.28 
Lindera_obtusiloba,107.31 ,34.06 
Lindera_obtusiloba,109.88 ,33.53 
Lindera_obtusiloba,117.26 ,29.31 
Lindera_obtusiloba,119.44 ,30.32 
Lindera_obtusiloba,109.36 ,32.02 
Lindera_obtusiloba,117.82 ,30.47 
Lindera_obtusiloba,121.60 ,37.39 
Lindera_obtusiloba,107.76 ,33.96 
Lindera_obtusiloba,95.50 ,29.91 
Lindera_obtusiloba,95.78 ,29.86 
Lindera_obtusiloba,108.66 ,31.95 
Lindera_obtusiloba,104.37 ,33.79 
Lindera_obtusiloba,115.39 ,30.79 
Lindera_obtusiloba,119.52 ,30.17 
Lindera_obtusiloba,104.68 ,32.95 
Lindera_obtusiloba,105.11 ,32.73 
Lindera_obtusiloba,98.14 ,25.36 
Lindera_obtusiloba,109.46 ,31.02 
Lindera_obtusiloba,109.87 ,31.08 
Lindera_obtusiloba,106.31 ,28.53 
Lindera_obtusiloba,110.08 ,31.20 
Lindera_obtusiloba,109.90 ,31.07 
Lindera_obtusiloba,111.99 ,33.48 
Lindera_obtusiloba,122.95 ,40.00 
Lindera_obtusiloba,108.63 ,27.92 
Lindera_obtusiloba,108.76 ,28.34 
Lindera_obtusiloba,114.87 ,29.29 
Lindera_obtusiloba,107.68 ,34.13 
Lindera_obtusiloba,107.22 ,33.97 
Lindera_obtusiloba,105.48 ,33.38 
Lindera_obtusiloba,116.93 ,35.25 
Lindera_obtusiloba,114.39 ,27.86 
Lindera_obtusiloba,100.13 ,25.78 
Lindera_obtusiloba,108.58 ,34.00 
Lindera_obtusiloba,108.51 ,33.89 
Lindera_obtusiloba,109.61 ,31.40 
Lindera_obtusiloba,114.12 ,28.42 
Lindera_obtusiloba,108.16 ,33.61 
Lindera_obtusiloba,111.84 ,33.05 
Lindera_obtusiloba,104.53 ,32.41 
Lindera_obtusiloba,109.53 ,31.83 
Lindera_obtusiloba,106.56 ,29.53 
Lindera_obtusiloba,108.14 ,33.32 
Lindera_obtusiloba,108.74 ,33.64 
Lindera_obtusiloba,102.51 ,28.64 
Lindera_obtusiloba,106.51 ,33.91 
Lindera_obtusiloba,106.56 ,34.31 
Lindera_obtusiloba,113.38 ,34.62 
Lindera_obtusiloba,102.53 ,28.64 
Lindera_obtusiloba,106.87 ,34.01 
Lindera_obtusiloba,116.36 ,30.85 
Lindera_obtusiloba,117.84 ,30.64 
Lindera_obtusiloba,111.70 ,33.65 
Lindera_obtusiloba,114.54 ,31.99 
Lindera_obtusiloba,104.89 ,25.10 
Lindera_obtusiloba,106.86 ,32.54 
Lindera_obtusiloba,106.84 ,32.60 
Lindera_obtusiloba,112.90 ,33.74 
Lindera_obtusiloba,102.76 ,30.07 
Lindera_obtusiloba,98.92 ,28.47 
Lindera_obtusiloba,108.15 ,31.98 
Lindera_obtusiloba,109.02 ,32.22 
Lindera_obtusiloba,108.97 ,32.87 
Lindera_obtusiloba,107.50 ,31.21 
Lindera_obtusiloba,108.86 ,32.10 
Lindera_obtusiloba,108.87 ,32.13 
Lindera_obtusiloba,108.41 ,32.23 
Lindera_obtusiloba,109.36 ,32.84 
Lindera_obtusiloba,110.34 ,31.05 
Lindera_obtusiloba,103.85 ,31.68 
Lindera_obtusiloba,110.21 ,30.11 
Lindera_obtusiloba,109.46 ,32.18 
Lindera_obtusiloba,109.19 ,27.72 
Lindera_obtusiloba,108.81 ,27.82 
Lindera_obtusiloba,107.47 ,31.02 
Lindera_obtusiloba,109.49 ,31.68 
Lindera_obtusiloba,109.48 ,30.30 
Lindera_obtusiloba,109.02 ,32.14 
Lindera_obtusiloba,109.66 ,32.62 
Lindera_obtusiloba,108.20 ,34.26 
Lindera_obtusiloba,111.00 ,32.40 
Lindera_obtusiloba,111.01 ,32.42 
Lindera_obtusiloba,111.01 ,32.40 
Lindera_obtusiloba,110.63 ,32.65 
Lindera_obtusiloba,108.24 ,33.04 
Lindera_obtusiloba,108.23 ,33.47 
Lindera_obtusiloba,109.61 ,32.91 
Lindera_obtusiloba,108.26 ,32.93 
Lindera_obtusiloba,114.37 ,28.52 
Lindera_obtusiloba,116.09 ,29.64 
Lindera_obtusiloba,114.89 ,28.83 
Lindera_obtusiloba,108.22 ,34.17 
Lindera_obtusiloba,109.71 ,32.32 
Lindera_obtusiloba,108.93 ,30.29 
Lindera_obtusiloba,104.92 ,33.39 
Lindera_obtusiloba,104.78 ,32.78 
Lindera_obtusiloba,119.04 ,29.61 
Lindera_obtusiloba,120.05 ,30.25 
Lindera_obtusiloba,117.02 ,36.65 
Lindera_obtusiloba,122.18 ,37.33 
Lindera_obtusiloba,121.06 ,37.21 
Lindera_obtusiloba,119.20 ,35.75 
Lindera_obtusiloba,107.24 ,31.91 
Lindera_obtusiloba,119.17 ,27.89 
Lindera_obtusiloba,105.91 ,30.51 
Lindera_obtusiloba,106.54 ,34.35 
Lindera_obtusiloba,119.66 ,30.21 
Lindera_obtusiloba,110.64 ,26.20 
Lindera_obtusiloba,110.88 ,33.53 
Lindera_obtusiloba,105.86 ,32.32 
Lindera_obtusiloba,109.39 ,30.61 
Lindera_obtusiloba,109.37 ,30.62 
Lindera_obtusiloba,109.39 ,30.58 
Lindera_obtusiloba,109.36 ,30.54 
Lindera_obtusiloba,111.09 ,33.63 
Lindera_obtusiloba,110.90 ,34.21 
Lindera_obtusiloba,110.93 ,33.72 
Lindera_obtusiloba,114.01 ,35.84 
Lindera_obtusiloba,111.65 ,34.27 
Lindera_obtusiloba,110.32 ,33.70 
Lindera_obtusiloba,110.55 ,33.59 
Lindera_obtusiloba,110.43 ,33.89 
Lindera_obtusiloba,110.77 ,33.71 
Lindera_obtusiloba,104.54 ,32.33 
Lindera_obtusiloba,109.09 ,30.43 
Lindera_obtusiloba,115.67 ,30.86 
Lindera_obtusiloba,109.29 ,29.68 
Lindera_obtusiloba,111.53 ,30.14 
Lindera_obtusiloba,110.13 ,29.81 
Lindera_obtusiloba,110.26 ,30.09 
Lindera_obtusiloba,108.83 ,28.43 
Lindera_obtusiloba,108.58 ,30.37 
Lindera_obtusiloba,102.93 ,30.15 
Lindera_obtusiloba,114.63 ,33.62 
Lindera_obtusiloba,102.60 ,30.61 
Lindera_obtusiloba,108.82 ,33.85 
Lindera_obtusiloba,108.60 ,32.29 
Lindera_obtusiloba,110.74 ,33.77 
Lindera_obtusiloba,106.08 ,33.77 
Lindera_obtusiloba,110.08 ,31.28 
Lindera_obtusiloba,106.82 ,29.39 
Lindera_obtusiloba,110.15 ,31.29 
Lindera_obtusiloba,105.68 ,32.00 
Lindera_obtusiloba,109.57 ,31.40 
Lindera_obtusiloba,109.25 ,32.35 
Lindera_obtusiloba,108.15 ,33.98 
Lindera_obtusiloba,107.99 ,33.53 
Lindera_obtusiloba,104.68 ,36.70 
Lindera_obtusiloba,106.32 ,34.70 
Lindera_obtusiloba,115.97 ,29.55 
Lindera_obtusiloba,105.82 ,34.31 
Lindera_obtusiloba,110.74 ,31.35 
Lindera_obtusiloba,110.37 ,30.91 
Lindera_obtusiloba,106.93 ,33.00 
Lindera_obtusiloba,107.60 ,34.02 
Lindera_obtusiloba,109.81 ,30.14 
Lindera_obtusiloba,109.31 ,30.01 
Lindera_obtusiloba,118.45 ,31.67 
Lindera_obtusiloba,119.50 ,30.34 
Lindera_obtusiloba,119.40 ,29.96 
Lindera_obtusiloba,119.34 ,30.20 
Lindera_obtusiloba,99.94 ,26.55 
Lindera_obtusiloba,110.07 ,30.32 
Lindera_obtusiloba,108.39 ,31.76 
Lindera_obtusiloba,104.22 ,29.08 
Lindera_obtusiloba,106.24 ,32.57 
Lindera_obtusiloba,121.77 ,37.22 
Lindera_obtusiloba,109.06 ,32.25 
Lindera_obtusiloba,107.10 ,29.16 
Lindera_obtusiloba,107.19 ,29.02 
Lindera_obtusiloba,118.99 ,30.07 
Lindera_obtusiloba,106.00 ,34.35 
Lindera_obtusiloba,100.24 ,26.87 
Lindera_obtusiloba,112.41 ,35.24 
Lindera_obtusiloba,107.71 ,34.09 
Lindera_obtusiloba,107.70 ,34.06 
Lindera_obtusiloba,109.06 ,33.94 
Lindera_obtusiloba,115.96 ,29.50 
Lindera_obtusiloba,118.16 ,30.13 
Lindera_obtusiloba,102.30 ,28.95 
Lindera_obtusiloba,114.31 ,27.63 
Lindera_obtusiloba,116.08 ,31.06 
Lindera_obtusiloba,107.84 ,33.18 
Lindera_obtusiloba,103.36 ,29.55 
Lindera_obtusiloba,107.92 ,33.43 
Lindera_obtusiloba,105.96 ,33.30 
Lindera_obtusiloba,106.15 ,33.33 
Lindera_obtusiloba,108.53 ,32.52 
Lindera_obtusiloba,109.67 ,33.80 
Lindera_obtusiloba,108.53 ,34.05 
Lindera_obtusiloba,106.66 ,34.38 
Lindera_obtusiloba,103.63 ,36.09 
Lindera_obtusiloba,106.48 ,34.32 
Lindera_obtusiloba,115.91 ,29.41 
Lindera_obtusiloba,100.09 ,25.67 
Lindera_obtusiloba,100.23 ,25.60 
Lindera_obtusiloba,99.52 ,27.59 
Lindera_obtusiloba,98.67 ,27.75 
Lindera_obtusiloba,98.47 ,27.76 
Lindera_obtusiloba,107.08 ,33.08 
Lindera_obtusiloba,107.75 ,34.50 
Lindera_obtusiloba,110.02 ,34.44 
Lindera_obtusiloba,98.83 ,28.45 
Lindera_obtusiloba,106.83 ,33.68 
Lindera_obtusiloba,103.80 ,35.88 
Lindera_obtusiloba,107.54 ,34.31 
Lindera_obtusiloba,107.54 ,33.23 
Lindera_obtusiloba,116.36 ,34.44 
Lindera_obtusiloba,121.78 ,39.05 
Lindera_obtusiloba,119.14 ,28.08 
Lindera_obtusiloba,98.89 ,27.25 
Lindera_obtusiloba,115.96 ,29.56 
Lindera_obtusiloba,103.48 ,29.60 
Lindera_obtusiloba,115.11 ,31.64 
Lindera_obtusiloba,118.77 ,28.27 
Lindera_obtusiloba,119.47 ,30.26 
Lindera_obtusiloba,99.00 ,26.46 
Lindera_obtusiloba,98.49 ,28.23 
Lindera_obtusiloba,103.83 ,30.05 
Lindera_obtusiloba,106.67 ,34.72 
Lindera_obtusiloba,107.61 ,28.87 
Lindera_obtusiloba,108.15 ,27.33 
Lindera_obtusiloba,121.74 ,37.30 
Lindera_obtusiloba,98.74 ,25.13 
Lindera_obtusiloba,122.42 ,37.27 
Lindera_obtusiloba,105.89 ,32.65 
Lindera_obtusiloba,122.11 ,37.37 
Lindera_obtusiloba,96.04 ,28.27 
Lindera_obtusiloba,106.49 ,29.59 
Lindera_obtusiloba,119.39 ,35.93 
Lindera_obtusiloba,98.89 ,27.25 
Lindera_obtusiloba,98.43 ,25.37 
Lindera_obtusiloba,121.78 ,37.35 
Lindera_obtusiloba,117.63 ,35.51 
Lindera_obtusiloba,118.03 ,35.44 
Lindera_obtusiloba,120.77 ,37.42 
Lindera_obtusiloba,120.64 ,36.27 
Lindera_obtusiloba,121.22 ,36.87 
Lindera_obtusiloba,111.89 ,33.51 
Lindera_obtusiloba,117.71 ,28.32 
Lindera_obtusiloba,102.27 ,29.88 
Lindera_obtusiloba,103.38 ,30.80 
Lindera_obtusiloba,106.82 ,28.14 
Lindera_obtusiloba,112.53 ,32.99 
Lindera_obtusiloba,108.02 ,33.82 
Lindera_obtusiloba,120.47 ,37.65 
Lindera_obtusiloba,112.27 ,35.82 
Lindera_obtusiloba,112.18 ,35.69 
Lindera_obtusiloba,102.17 ,26.24 
Lindera_obtusiloba,108.22 ,33.81 
Lindera_obtusiloba,109.07 ,29.68 
Lindera_obtusiloba,110.02 ,31.48 
Lindera_obtusiloba,112.41 ,35.49 
Lindera_obtusiloba,112.28 ,35.30 
Lindera_obtusiloba,107.21 ,28.88 
Lindera_obtusiloba,107.22 ,28.89 
Lindera_obtusiloba,118.93 ,30.06 
Lindera_obtusiloba,120.63 ,36.20 
Lindera_obtusiloba,100.37 ,27.93 
Lindera_obtusiloba,111.65 ,33.75 
Lindera_obtusiloba,103.97 ,24.90 
Lindera_obtusiloba,106.85 ,28.58 
Lindera_obtusiloba,111.46 ,34.64 
Lindera_obtusiloba,108.48 ,33.78 
Lindera_obtusiloba,99.49 ,27.06 
Lindera_obtusiloba,111.32 ,27.73 
Lindera_obtusiloba,99.27 ,26.63 
Lindera_obtusiloba,97.84 ,29.67 
Lindera_obtusiloba,117.59 ,28.12 
Lindera_obtusiloba,115.98 ,29.55 
Lindera_obtusiloba,117.73 ,27.96 
Lindera_obtusiloba,117.57 ,28.95 
Lindera_obtusiloba,115.97 ,29.55 
Lindera_obtusiloba,118.07 ,28.91 
Lindera_obtusiloba,120.43 ,37.35 
Lindera_obtusiloba,121.35 ,37.23 
Lindera_obtusiloba,107.27 ,28.09 
Lindera_obtusiloba,115.77 ,31.25 
Lindera_obtusiloba,123.20 ,39.69 
Lindera_obtusiloba,120.90 ,37.07 
Lindera_obtusiloba,119.26 ,35.68 
Lindera_obtusiloba,99.65 ,27.30 
Lindera_obtusiloba,118.62 ,36.20 
Lindera_obtusiloba,117.45 ,36.41 
Lindera_obtusiloba,120.41 ,36.08 
Lindera_obtusiloba,112.17 ,34.09 
Lindera_obtusiloba,103.35 ,29.56 
Lindera_obtusiloba,111.38 ,30.66 
Lindera_obtusiloba,108.22 ,27.52 
Lindera_obtusiloba,117.99 ,34.86 
Lindera_obtusiloba,103.56 ,27.19 
Lindera_obtusiloba,119.92 ,36.99 
Lindera_obtusiloba,120.61 ,36.32 
Lindera_obtusiloba,118.97 ,28.69 
Lindera_obtusiloba,102.36 ,29.23 
Lindera_obtusiloba,108.76 ,31.42 
Lindera_obtusiloba,117.84 ,35.59 
Lindera_obtusiloba,120.77 ,37.44 
Lindera_obtusiloba,121.06 ,37.23 
Lindera_obtusiloba,117.86 ,36.50 
Lindera_obtusiloba,118.28 ,36.46 
Lindera_obtusiloba,117.90 ,36.60 
Lindera_obtusiloba,118.28 ,36.46 
Lindera_obtusiloba,120.19 ,35.96 
Lindera_obtusiloba,110.01 ,26.31 
Lindera_obtusiloba,114.79 ,31.64 
Lindera_obtusiloba,111.68 ,33.63 
Lindera_obtusiloba,110.89 ,34.52 
Lindera_obtusiloba,108.91 ,31.93 
Lindera_obtusiloba,95.73 ,29.85 
Lindera_obtusiloba,98.81 ,26.47 
Lindera_obtusiloba,98.74 ,27.18 
Lindera_obtusiloba,98.74 ,27.10 
Lindera_obtusiloba,98.48 ,27.78 
Lindera_obtusiloba,98.58 ,27.76 
Lindera_obtusiloba,98.62 ,28.00 
Lindera_obtusiloba,98.60 ,27.77 
Lindera_obtusiloba,98.45 ,27.77 
Lindera_obtusiloba,98.53 ,27.71 
Lindera_obtusiloba,98.57 ,27.80 
Lindera_obtusiloba,118.43 ,29.87 
Lindera_obtusiloba,94.87 ,29.90 
Lindera_obtusiloba,94.88 ,29.95 
Lindera_obtusiloba,103.23 ,29.74 
Lindera_obtusiloba,100.02 ,25.77 
Lindera_obtusiloba,99.98 ,25.83 
Lindera_obtusiloba,115.88 ,31.68 
Lindera_obtusiloba,102.24 ,29.91 
Lindera_obtusiloba,95.77 ,29.86 
Lindera_obtusiloba,97.47 ,28.66 
Lindera_obtusiloba,99.29 ,27.18 
Lindera_obtusiloba,120.30 ,31.58 
Lindera_obtusiloba,108.94 ,30.29 
Lindera_obtusiloba,108.31 ,33.31 
Lindera_obtusiloba,101.97 ,30.06 
Lindera_obtusiloba,118.25 ,29.96 
Lindera_obtusiloba,103.89 ,27.75 
Lindera_obtusiloba,117.14 ,29.24 
Lindera_obtusiloba,103.57 ,28.26 
Lindera_obtusiloba,123.01 ,39.84 
Lindera_obtusiloba,114.96 ,29.33 
Lindera_obtusiloba,114.40 ,27.80 
Lindera_obtusiloba,99.71 ,27.82 
Lindera_obtusiloba,109.63 ,31.37 
Lindera_obtusiloba,103.60 ,32.64 
Lindera_obtusiloba,119.37 ,30.20 
Lindera_obtusiloba,102.51 ,28.64 
Lindera_obtusiloba,115.99 ,29.67 
Lindera_obtusiloba,112.04 ,33.96 
Lindera_obtusiloba,111.48 ,33.30 
Lindera_obtusiloba,103.85 ,31.68 
Lindera_obtusiloba,118.88 ,29.58 
Lindera_obtusiloba,107.25 ,31.91 
Lindera_obtusiloba,114.37 ,28.52 
Lindera_obtusiloba,102.76 ,30.07 
Lindera_obtusiloba,108.25 ,33.04 
Lindera_obtusiloba,119.45 ,35.42 
Lindera_obtusiloba,117.93 ,30.62 
Lindera_obtusiloba,108.40 ,28.00 
Lindera_obtusiloba,122.12 ,37.51 
Lindera_obtusiloba,107.10 ,29.16 
Lindera_obtusiloba,120.42 ,36.11 
Lindera_obtusiloba,98.91 ,28.49 
Lindera_obtusiloba,116.20 ,30.92 
Lindera_obtusiloba,109.03 ,32.69 
Lindera_obtusiloba,108.04 ,32.07 
Lindera_obtusiloba,114.41 ,29.01 
Lindera_obtusiloba,119.21 ,35.75 
Lindera_obtusiloba,106.84 ,32.35 
Lindera_obtusiloba,108.90 ,32.31 
Lindera_obtusiloba,108.20 ,33.98 
Lindera_obtusiloba,111.05 ,34.05 
Lindera_obtusiloba,104.55 ,32.45 
Lindera_obtusiloba,109.88 ,31.11 
